Data;BD;BS;PT;BTN A;BTN B;BTN C;Preço
15/08/2025;C;C;0,1437699;0,0249164;0,0242167;0,024667;73,4
15/08/2025;C;C;0,1429534;0,0242825;0,0232958;0,023632;73,4
15/08/2025;C;C;0,1421763;0,0237996;0,0226692;0,0225614;73,4
15/08/2025;C;C;0,1414561;0,0233;0,022167;0,0216155;73,4
15/08/2025;V;C;0,14076;0,0228029;0,021791;0,02073;73,4
15/08/2025;V;C;0,1400579;0,022306;0,0214064;0,0200278;73,4
15/08/2025;V;C;0,1393354;0,0219282;0,0210397;0,0194262;73,4
15/08/2025;V;C;0,1385126;0,0215248;0,0206454;0,0189282;73,4
15/08/2025;V;V;0,1375103;0,0212163;0,0203369;0,0185173;73,4
15/08/2025;V;V;0,1362295;0,0209645;0,0200585;0,0182298;73,4
15/08/2025;V;V;0,1347337;0,0207968;0,0198282;0,0180544;73,4
15/08/2025;V;V;0,1335916;0,0205347;0,0195473;0,0178847;73,4
15/08/2025;V;V;0,131396;0,0202702;0,0192854;0,0177246;73,4
15/08/2025;V;V;0,1311069;0,0200649;0,0190992;0,0176476;73,4
15/08/2025;V;V;0,1309894;0,0199662;0,0189858;0,0176109;73,4
15/08/2025;V;V;0,1309855;0,0198795;0,0189104;0,0176335;73,4
15/08/2025;V;V;0,131068;0,019833;0,0188155;0,0176684;73,4
15/08/2025;V;V;0,1312406;0,0198505;0,0188122;0,0177475;73,4
15/08/2025;V;V;0,1315142;0,0198806;0,0188829;0,0178987;73,4
15/08/2025;V;V;0,1318547;0,0198556;0,0189522;0,0180601;73,4
15/08/2025;V;V;0,1322389;0,0198827;0,0190498;0,0182249;73,4
15/08/2025;V;V;0,1326996;0,0199664;0,0191427;0,0184224;73,4
15/08/2025;V;V;0,1332432;0,0201215;0,0193215;0,0186487;73,4
15/08/2025;V;V;0,1338548;0,0201993;0,019494;0,0188569;73,4
15/08/2025;V;V;0,134536;0,0202935;0,0197319;0,0190991;73,4
15/08/2025;V;V;0,1353676;0,0204455;0,0200569;0,0194161;73,4
15/08/2025;V;V;0,136376;0,020689;0,0204076;0,0198519;73,4
15/08/2025;V;V;0,1375293;0,0209592;0,0206566;0,0202888;73,4
15/08/2025;V;V;0,1404064;0,0212453;0,0208927;0,0207544;73,4
15/08/2025;V;V;0,1418824;0,0215747;0,021162;0,0213135;73,4
15/08/2025;V;V;0,1436372;0,0219531;0,0216661;0,0219972;73,4
15/08/2025;V;V;0,1456821;0,0223571;0,0222422;0,0227273;73,4
15/08/2025;V;V;0,1479929;0,0228094;0,0229332;0,0235446;73,4
15/08/2025;V;V;0,1506325;0,0233914;0,0237078;0,0243952;73,4
15/08/2025;V;V;0,1536548;0,0240782;0,0245735;0,0253592;73,4
15/08/2025;V;V;0,1571355;0,0248631;0,0254817;0,0263504;73,4
14/08/2025;V;C;0,1597494;0,0256706;0,0263639;0,027392;73,4
14/08/2025;V;C;0,1641268;0,0265276;0,0272153;0,0285169;73,4
14/08/2025;V;C;0,1680089;0,0274154;0,0281311;0,0296915;73,4
14/08/2025;V;C;0,1715484;0,0283365;0,0291136;0,0309115;73,4
14/08/2025;V;C;0,1749739;0,0292314;0,0300732;0,0320137;73,4
14/08/2025;V;C;0,1781499;0,0301042;0,030909;0,032988;73,4
14/08/2025;V;C;0,1810729;0,0308795;0,0315477;0,0338716;73,4
14/08/2025;V;C;0,1837786;0,0315666;0,0320794;0,0347414;73,4
14/08/2025;C;C;0,18631;0,0321617;0,0325854;0,0356324;73,4
14/08/2025;C;C;0,1886206;0,0326895;0,0330013;0,0364074;73,4
14/08/2025;C;C;0,190644;0,0331477;0,0333313;0,0370796;73,4
14/08/2025;C;C;0,1923914;0,0335196;0,0335175;0,0375737;73,4
14/08/2025;C;C;0,1939355;0,0338099;0,0337243;0,037995;73,4
14/08/2025;C;C;0,1953525;0,0340362;0,0339969;0,0382713;73,4
14/08/2025;C;C;0,1962264;0,0342847;0,034247;0,0384602;73,4
14/08/2025;C;C;0,1958538;0,0345749;0,0343887;0,0382519;73,4
14/08/2025;C;C;0,1943391;0,0349171;0,0344232;0,0377168;73,4
14/08/2025;C;C;0,1919992;0,0352736;0,0343604;0,0367434;73,4
14/08/2025;C;C;0,1890448;0,0356311;0,0343086;0,0356217;73,4
14/08/2025;C;C;0,185813;0,0360175;0,0341924;0,0344303;73,4
14/08/2025;C;C;0,1825076;0,0363034;0,0340403;0,0333671;73,4
14/08/2025;C;C;0,1793058;0,0365349;0,0338573;0,0324806;73,4
14/08/2025;C;C;0,1763125;0,036793;0,0336948;0,0317292;73,4
14/08/2025;C;C;0,1735902;0,0372407;0,0335616;0,031062;73,4
14/08/2025;C;C;0,1711657;0,0377464;0,0334514;0,0305056;73,4
14/08/2025;C;C;0,1690274;0,0382177;0,033349;0,030094;73,4
14/08/2025;C;C;0,167154;0,0385915;0,0332827;0,0297763;73,4
14/08/2025;C;C;0,1655284;0,0390285;0,0332235;0,0295643;73,4
14/08/2025;C;C;0,1641422;0,0394591;0,0331845;0,0293732;73,4
14/08/2025;C;C;0,1629579;0,039869;0,0331765;0,0292728;73,4
14/08/2025;C;C;0,1620016;0,0401714;0,0332227;0,0292423;73,4
14/08/2025;C;C;0,1612788;0,0405;0,0333295;0,0292801;73,4
14/08/2025;C;C;0,1608046;0,040829;0,0334917;0,0293961;73,4
14/08/2025;C;C;0,160553;0,0412123;0,0337104;0,0295349;73,4
14/08/2025;C;C;0,1604772;0,0415947;0,0340128;0,0297421;73,4
14/08/2025;C;C;0,1605177;0,0419318;0,0343305;0,0299836;73,4
14/08/2025;C;C;0,1605743;0,0421555;0,0346117;0,0302377;73,4
14/08/2025;C;C;0,1605724;0,0421852;0,0347671;0,0304935;73,4
14/08/2025;C;C;0,1604804;0,0420505;0,0348674;0,0307144;73,4
14/08/2025;C;C;0,1603161;0,0415845;0,0348745;0,0308395;73,4
14/08/2025;C;C;0,1602015;0,0410979;0,0348941;0,0309074;73,4
14/08/2025;C;C;0,1603956;0,0405902;0,034911;0,031064;73,4
14/08/2025;C;C;0,1610753;0,040451;0,0350599;0,0314242;73,4
14/08/2025;C;C;0,162216;0,040503;0,0352727;0,0319362;73,4
14/08/2025;C;C;0,1635332;0,0407967;0,0354944;0,0324362;73,4
14/08/2025;C;C;0,1647008;0,0413466;0,0356034;0,0327923;73,4
14/08/2025;C;C;0,1654364;0,0418596;0,035591;0,0328083;73,4
14/08/2025;C;C;0,1666487;0,0422812;0,0352869;0,0324215;73,4
14/08/2025;C;C;0,1661476;0,0422693;0,0347441;0,0317431;73,4
14/08/2025;C;C;0,1653698;0,0420296;0,0340704;0,0309997;73,4
14/08/2025;C;C;0,1646672;0,0415544;0,0335264;0,0303598;73,4
14/08/2025;C;C;0,1642463;0,0410252;0,0331323;0,0298915;73,4
14/08/2025;C;C;0,164129;0,0404804;0,0328142;0,0295917;73,4
14/08/2025;C;C;0,1641962;0,0399732;0,0325713;0,0293647;73,4
14/08/2025;C;C;0,1642806;0,0394041;0,0322864;0,0291247;73,4
14/08/2025;C;C;0,1642341;0,0387548;0,0319007;0,0288214;73,4
14/08/2025;C;C;0,1640071;0,0380109;0,0313936;0,028514;73,4
14/08/2025;C;C;0,1635684;0,0372179;0,0307587;0,028138;73,4
14/08/2025;C;C;0,1628491;0,0363012;0,0300861;0,0276675;73,4
14/08/2025;C;C;0,1606787;0,0350482;0,0292261;0,027088;73,4
14/08/2025;C;C;0,1593149;0,0336517;0,0283664;0,026437;73,4
14/08/2025;C;C;0,1577226;0,0321186;0,0275105;0,0257657;73,4
14/08/2025;C;C;0,1559677;0,0307356;0,0268129;0,025044;73,4
14/08/2025;C;C;0,1540424;0,0290928;0,0261716;0,0242493;73,4
14/08/2025;V;C;0,1519132;0,0274587;0,0256301;0,0233713;73,4
14/08/2025;V;C;0,1497033;0,0259145;0,0249579;0,02244;73,4
14/08/2025;V;C;0,1475102;0,0248164;0,0241962;0,0215639;73,4
14/08/2025;V;C;0,1453819;0,0238903;0,0232505;0,0207523;73,4
14/08/2025;V;V;0,1446383;0,0230561;0,0224743;0,0200417;73,4
14/08/2025;V;V;0,1423946;0,0222883;0,0217799;0,0194654;73,4
14/08/2025;V;V;0,1401015;0,0217339;0,0212843;0,0190113;73,4
14/08/2025;V;V;0,1382628;0,0212376;0,0206916;0,0186045;73,4
14/08/2025;V;V;0,1354782;0,0208438;0,020193;0,0182251;73,4
14/08/2025;V;V;0,1347265;0,0205339;0,0197326;0,0179325;73,4
14/08/2025;V;V;0,1342655;0,0203833;0,0194529;0,0177948;73,4
14/08/2025;V;V;0,1340297;0,0202342;0,019247;0,0177318;73,4
14/08/2025;V;V;0,1339188;0,0201276;0,0191033;0,0177071;73,4
14/08/2025;V;V;0,1339247;0,0200612;0,0190955;0,017712;73,4
14/08/2025;V;V;0,1340381;0,0200388;0,0191223;0,0177911;73,4
14/08/2025;V;V;0,1342302;0,0199793;0,0191446;0,0179078;73,4
14/08/2025;V;V;0,1344687;0,0199561;0,0191695;0,0180166;73,4
14/08/2025;V;V;0,1347681;0,0199775;0,0192225;0,0181255;73,4
14/08/2025;V;V;0,1351515;0,0200479;0,0193395;0,0182929;73,4
14/08/2025;V;V;0,1356276;0,0200939;0,0194797;0,018481;73,4
14/08/2025;V;V;0,1361911;0,020182;0,0196904;0,0187142;73,4
14/08/2025;V;V;0,1368798;0,0203205;0,0199359;0,0189885;73,4
14/08/2025;V;V;0,1377054;0,0205365;0,0201916;0,0193591;73,4
14/08/2025;V;V;0,138668;0,0207743;0,0203781;0,0197785;73,4
14/08/2025;V;V;0,1413637;0,0210194;0,0206049;0,0202262;73,4
14/08/2025;V;V;0,1426431;0,0212897;0,0208799;0,0207725;73,4
14/08/2025;V;V;0,1441875;0,021617;0,0213323;0,02143;73,4
14/08/2025;V;V;0,1460335;0,0219842;0,0218306;0,0222402;73,4
14/08/2025;V;V;0,1481927;0,0224184;0,0224448;0,0231151;73,4
14/08/2025;V;V;0,1507017;0,022911;0,0231302;0,0240648;73,4
14/08/2025;V;V;0,1536733;0,0235055;0,0239766;0,0250511;73,4
14/08/2025;V;V;0,1572932;0,024435;0,0251018;0,0261772;73,4
13/08/2025;V;C;0,160051;0,0254764;0,0262487;0,0273293;73,4
13/08/2025;V;C;0,1642385;0,0265873;0,0273303;0,0285541;73,4
13/08/2025;V;C;0,1682192;0,0274958;0,0282428;0,0297381;73,4
13/08/2025;V;C;0,1717654;0,0284257;0,0292283;0,0309532;73,4
13/08/2025;V;C;0,1751927;0,0293259;0,030193;0,0320514;73,4
13/08/2025;V;C;0,17837;0,0302007;0,0310404;0,033019;73,4
13/08/2025;V;C;0,1812951;0,0309734;0,0316793;0,0339059;73,4
13/08/2025;V;C;0,1840045;0,0316662;0,0322057;0,0347812;73,4
13/08/2025;C;C;0,1865351;0,0322698;0,0327037;0,0356686;73,4
13/08/2025;C;C;0,1888371;0,0328049;0,0331088;0,0364374;73,4
13/08/2025;C;C;0,1908497;0,0332631;0,033436;0,0371037;73,4
13/08/2025;C;C;0,1925866;0,0336295;0,0336056;0,0375917;73,4
13/08/2025;C;C;0,1941246;0,0339143;0,0338248;0,0379874;73,4
13/08/2025;C;C;0,1955299;0,0341426;0,0341129;0,0382352;73,4
13/08/2025;C;C;0,1963658;0,0343995;0,034385;0,0384055;73,4
13/08/2025;C;C;0,195975;0,0347032;0,0345177;0,0381972;73,4
13/08/2025;C;C;0,1944929;0,0350539;0,0345397;0,037681;73,4
13/08/2025;C;C;0,1922075;0,0354239;0,0344768;0,0367401;73,4
13/08/2025;C;C;0,1893097;0,0357949;0,0344429;0,0356458;73,4
13/08/2025;C;C;0,1861168;0,0362027;0,0343327;0,0344601;73,4
13/08/2025;C;C;0,182832;0,036507;0,0341717;0,0333944;73,4
13/08/2025;C;C;0,1796488;0,0367544;0,0339867;0,0325119;73,4
13/08/2025;C;C;0,1766817;0,0370222;0,0338315;0,0317732;73,4
13/08/2025;C;C;0,1739878;0,0374817;0,0337126;0,0311257;73,4
13/08/2025;C;C;0,1715809;0,0379996;0,0336107;0,0305736;73,4
13/08/2025;C;C;0,1694406;0,0384867;0,0335036;0,0301551;73,4
13/08/2025;C;C;0,1675549;0,0388669;0,03344;0,0298162;73,4
13/08/2025;C;C;0,16592;0,03931;0,0333734;0,0295993;73,4
13/08/2025;C;C;0,1645392;0,0397421;0,0333446;0,0294099;73,4
13/08/2025;C;C;0,163368;0,0401597;0,0333357;0,0293191;73,4
13/08/2025;C;C;0,162425;0,0404663;0,0333944;0,0292978;73,4
13/08/2025;C;C;0,161707;0,0407953;0,0335089;0,0293379;73,4
13/08/2025;C;C;0,1612256;0,0411267;0,0336679;0,0294467;73,4
13/08/2025;C;C;0,1609609;0,0415139;0,0338873;0,0295745;73,4
13/08/2025;C;C;0,1608736;0,0419009;0,0341751;0,0297777;73,4
13/08/2025;C;C;0,1609056;0,0422335;0,0345097;0,0300133;73,4
13/08/2025;C;C;0,1609544;0,0424572;0,0347948;0,0302607;73,4
13/08/2025;C;C;0,1609446;0,0424889;0,0349633;0,0305032;73,4
13/08/2025;C;C;0,1608478;0,0423525;0,0350595;0,0307232;73,4
13/08/2025;C;C;0,160685;0,0418733;0,0350625;0,0308556;73,4
13/08/2025;C;C;0,1605752;0,0413719;0,0350854;0,0309469;73,4
13/08/2025;C;C;0,1607693;0,0408429;0,0350882;0,0311127;73,4
13/08/2025;C;C;0,1614328;0,040692;0,0352291;0,0314721;73,4
13/08/2025;C;C;0,1625524;0,0407308;0,0354258;0,0319611;73,4
13/08/2025;C;C;0,1638555;0,0410265;0,0356428;0,0324506;73,4
13/08/2025;C;C;0,1650352;0,0415926;0,0357501;0,0328065;73,4
13/08/2025;C;C;0,1657991;0,0421286;0,0357315;0,0328396;73,4
13/08/2025;C;C;0,1670415;0,0425772;0,035431;0,0324605;73,4
13/08/2025;C;C;0,1665564;0,0425744;0,0348946;0,0317878;73,4
13/08/2025;C;C;0,1657809;0,0423406;0,0342325;0,0310426;73,4
13/08/2025;C;C;0,1650702;0,0418616;0,0336938;0,0303994;73,4
13/08/2025;C;C;0,1646341;0,0413271;0,0332968;0,0299227;73,4
13/08/2025;C;C;0,1645002;0,0407692;0,0329677;0,0296169;73,4
13/08/2025;C;C;0,1645573;0,0402533;0,0327225;0,0293929;73,4
13/08/2025;C;C;0,1646392;0,0396796;0,0324313;0,029152;73,4
13/08/2025;C;C;0,1645916;0,0390307;0,0320563;0,0288423;73,4
13/08/2025;C;C;0,164369;0,0382861;0,031554;0,0285373;73,4
13/08/2025;C;C;0,1639398;0,0374912;0,0309284;0,0281708;73,4
13/08/2025;C;C;0,163228;0,0365732;0,0302528;0,0277138;73,4
13/08/2025;C;C;0,161054;0,035313;0,0293803;0,0271366;73,4
13/08/2025;C;C;0,159675;0,0339099;0,0285121;0,0264837;73,4
13/08/2025;C;C;0,1580651;0,0323599;0,0276557;0,0258153;73,4
13/08/2025;C;C;0,1562901;0,0309571;0,0269584;0,0250942;73,4
13/08/2025;C;C;0,1543403;0,0292752;0,0263138;0,0243067;73,4
13/08/2025;V;C;0,1521831;0,0276026;0,0257655;0,0234353;73,4
13/08/2025;V;C;0,1499431;0,0260182;0,0250869;0,0225085;73,4
13/08/2025;V;C;0,1477183;0,0248973;0,0243071;0,0216242;73,4
13/08/2025;V;C;0,1455627;0,0239577;0,0233391;0,0208013;73,4
13/08/2025;V;V;0,1448047;0,0231164;0,0225448;0,0200824;73,4
13/08/2025;V;V;0,1425622;0,0223397;0,0218457;0,0194995;73,4
13/08/2025;V;V;0,1402642;0,0217812;0,0213502;0,0190397;73,4
13/08/2025;V;V;0,138389;0,0212863;0,0207574;0,0186292;73,4
13/08/2025;V;V;0,1355784;0,0208935;0,0202608;0,0182495;73,4
13/08/2025;V;V;0,1348169;0,0205801;0,0197957;0,0179566;73,4
13/08/2025;V;V;0,1343507;0,0204261;0,0195114;0,0178172;73,4
13/08/2025;V;V;0,1341119;0,0202756;0,0192963;0,0177565;73,4
13/08/2025;V;V;0,1340004;0,0201677;0,0191536;0,0177321;73,4
13/08/2025;V;V;0,1340061;0,0201012;0,0191446;0,0177367;73,4
13/08/2025;V;V;0,1341191;0,0200771;0,0191725;0,0178132;73,4
13/08/2025;V;V;0,1343129;0,0200163;0,0191969;0,0179313;73,4
13/08/2025;V;V;0,1345557;0,0199904;0,0192304;0,0180428;73,4
13/08/2025;V;V;0,1348597;0,0200109;0,0192868;0,0181584;73,4
13/08/2025;V;V;0,1352456;0,020082;0,0194016;0,0183301;73,4
13/08/2025;V;V;0,1357185;0,0201257;0,0195379;0,0185164;73,4
13/08/2025;V;V;0,1362742;0,0202118;0,0197481;0,0187439;73,4
13/08/2025;V;V;0,1369543;0,0203492;0,0199877;0,0190085;73,4
13/08/2025;V;V;0,137774;0,0205689;0,0202405;0,0193693;73,4
13/08/2025;V;V;0,1387383;0,0208087;0,0204232;0,019789;73,4
13/08/2025;V;V;0,1414441;0,0210577;0,0206562;0,0202435;73,4
13/08/2025;V;V;0,1427358;0,0213291;0,0209347;0,0208038;73,4
13/08/2025;V;V;0,1442871;0,0216585;0,0213829;0,0214608;73,4
13/08/2025;V;V;0,146131;0,0220247;0,0218778;0,0222715;73,4
13/08/2025;V;V;0,1482855;0,0224589;0,0224898;0,0231392;73,4
13/08/2025;V;V;0,1507894;0,0229552;0,0231815;0,0240838;73,4
13/08/2025;V;V;0,1537578;0,0235544;0,0240215;0,0250695;73,4
13/08/2025;V;V;0,1573725;0,0244727;0,025153;0,0261928;73,4
12/08/2025;V;C;0,1601229;0,0255018;0,0263052;0,0273433;73,4
12/08/2025;V;C;0,1643043;0,0266017;0,0273925;0,0285621;73,4
12/08/2025;V;C;0,1682825;0,0275146;0,0283101;0,0297434;73,4
12/08/2025;V;C;0,1718321;0,0284491;0,0292962;0,0309534;73,4
12/08/2025;V;C;0,1752657;0,02935;0,0302737;0,0320527;73,4
12/08/2025;V;C;0,1784541;0,0302309;0,0311215;0,0330236;73,4
12/08/2025;V;C;0,1813901;0,0310078;0,0317611;0,0339218;73,4
12/08/2025;V;C;0,184105;0,0317061;0,0322981;0,0347916;73,4
12/08/2025;C;C;0,1866306;0,0323087;0,0327868;0,0356882;73,4
12/08/2025;C;C;0,1889205;0,0328378;0,0331918;0,036455;73,4
12/08/2025;C;C;0,1909065;0,0332919;0,0334984;0,0371029;73,4
12/08/2025;C;C;0,192615;0,0336512;0,0336824;0,0375521;73,4
12/08/2025;C;C;0,194149;0,033937;0,0339004;0,0379184;73,4
12/08/2025;C;C;0,1955732;0,0341665;0,0341898;0,0381646;73,4
12/08/2025;C;C;0,1964184;0,0344389;0,0344567;0,0383691;73,4
12/08/2025;C;C;0,1960544;0,0347555;0,0345969;0,0381843;73,4
12/08/2025;C;C;0,1946107;0,0351248;0,0346304;0,0376875;73,4
12/08/2025;C;C;0,1923502;0,0355107;0,0345614;0,0367497;73,4
12/08/2025;C;C;0,1894596;0,0358994;0,0345212;0,0356583;73,4
12/08/2025;C;C;0,1862661;0,0363193;0,0344033;0,034468;73,4
12/08/2025;C;C;0,1829724;0,0366295;0,034258;0,0333914;73,4
12/08/2025;C;C;0,1797782;0,0368839;0,0340807;0,0324945;73,4
12/08/2025;C;C;0,1768024;0,0371582;0,0339282;0,0317532;73,4
12/08/2025;C;C;0,1741033;0,0376361;0,033797;0,0310897;73,4
12/08/2025;C;C;0,1716932;0,0381695;0,03369;0,030533;73,4
12/08/2025;C;C;0,16956;0,0386731;0,0335844;0,0301079;73,4
12/08/2025;C;C;0,1676862;0,0390624;0,0335206;0,029774;73,4
12/08/2025;C;C;0,1660678;0,0395183;0,0334498;0,0295587;73,4
12/08/2025;C;C;0,164705;0,0399638;0,0334124;0,0293822;73,4
12/08/2025;C;C;0,1635519;0,0403841;0,0334078;0,0292958;73,4
12/08/2025;C;C;0,1626217;0,0406884;0,0334672;0,029283;73,4
12/08/2025;C;C;0,1619167;0,0410206;0,0335952;0,029322;73,4
12/08/2025;C;C;0,1614487;0,0413683;0,0337663;0,029433;73,4
12/08/2025;C;C;0,1611981;0,0417697;0,0339996;0,0295657;73,4
12/08/2025;C;C;0,1611162;0,0421586;0,0342939;0,0297671;73,4
12/08/2025;C;C;0,1611428;0,042484;0,0346151;0,0300011;73,4
12/08/2025;C;C;0,1611848;0,04271;0,0348994;0,0302446;73,4
12/08/2025;C;C;0,1611724;0,0427473;0,0350536;0,0304835;73,4
12/08/2025;C;C;0,161076;0,0426123;0,035156;0,0307108;73,4
12/08/2025;C;C;0,1609144;0,0421234;0,0351489;0,0308533;73,4
12/08/2025;C;C;0,1607952;0,0416045;0,035171;0,0309537;73,4
12/08/2025;C;C;0,1609689;0,0410496;0,0351631;0,0311177;73,4
12/08/2025;C;C;0,1616027;0,0408724;0,0352799;0,0314704;73,4
12/08/2025;C;C;0,162698;0,0408882;0,0354748;0,0319519;73,4
12/08/2025;C;C;0,1639906;0,0411802;0,0357035;0,0324296;73,4
12/08/2025;C;C;0,165175;0,0417622;0,0358404;0,0327739;73,4
12/08/2025;C;C;0,1659551;0,0423248;0,0358294;0,0328037;73,4
12/08/2025;C;C;0,1672184;0,042802;0,0355397;0,0324269;73,4
12/08/2025;C;C;0,1667506;0,0428169;0,0350128;0,0317484;73,4
12/08/2025;C;C;0,1659859;0,042592;0,0343563;0,0310035;73,4
12/08/2025;C;C;0,1652877;0,0421159;0,0338011;0,0303641;73,4
12/08/2025;C;C;0,1648681;0,0415776;0,0334002;0,0299032;73,4
12/08/2025;C;C;0,1647569;0,0410135;0,0330745;0,0296129;73,4
12/08/2025;C;C;0,1648344;0,0404931;0,0328336;0,0294105;73,4
12/08/2025;C;C;0,1649286;0,0399173;0,0325318;0,0291772;73,4
12/08/2025;C;C;0,1648794;0,0392714;0,0321523;0,0288671;73,4
12/08/2025;C;C;0,16465;0,0385267;0,0316451;0,0285488;73,4
12/08/2025;C;C;0,1642159;0,0377326;0,0310214;0,0281904;73,4
12/08/2025;C;C;0,1635065;0,0368103;0,0303453;0,0277386;73,4
12/08/2025;C;C;0,1613258;0,0355419;0,0294788;0,0271578;73,4
12/08/2025;C;C;0,1599354;0,0341289;0,0286083;0,0265041;73,4
12/08/2025;C;C;0,1583145;0,0325631;0,0277475;0,0258338;73,4
12/08/2025;C;C;0,1565323;0,0311437;0,0270508;0,0251289;73,4
12/08/2025;C;C;0,154577;0,0294315;0,0264135;0,0243466;73,4
12/08/2025;V;C;0,1524056;0,0277305;0,0258668;0,0234936;73,4
12/08/2025;V;C;0,1501457;0,0261122;0,0251767;0,0225691;73,4
12/08/2025;V;C;0,1478907;0,024966;0,0243868;0,0216823;73,4
12/08/2025;V;C;0,1457061;0,0240083;0,0234017;0,020839;73,4
12/08/2025;V;V;0,1449284;0,0231524;0,0225967;0,0201128;73,4
12/08/2025;V;V;0,1426867;0,0223661;0,0218905;0,0195265;73,4
12/08/2025;V;V;0,1403839;0,0217999;0,0213939;0,0190652;73,4
12/08/2025;V;V;0,138468;0,0213021;0,0208027;0,018649;73,4
12/08/2025;V;V;0,1356156;0,0209086;0,0203043;0,0182536;73,4
12/08/2025;V;V;0,1348293;0,0205959;0,0198307;0,0179485;73,4
12/08/2025;V;V;0,1343499;0,0204413;0,0195437;0,0178012;73,4
12/08/2025;V;V;0,1341044;0,0202895;0,0193252;0,0177384;73,4
12/08/2025;V;V;0,133989;0,0201791;0,0191831;0,0177138;73,4
12/08/2025;V;V;0,1339913;0,0201141;0,019165;0,0177154;73,4
12/08/2025;V;V;0,1341011;0,0200904;0,0191854;0,0177914;73,4
12/08/2025;V;V;0,1342936;0,0200271;0,0192127;0,0179082;73,4
12/08/2025;V;V;0,1345363;0,019998;0,0192567;0,0180191;73,4
12/08/2025;V;V;0,1348416;0,0200173;0,019324;0,0181339;73,4
12/08/2025;V;V;0,135228;0,0200912;0,0194455;0,0183031;73,4
12/08/2025;V;V;0,1357008;0,0201375;0,0195795;0,0184874;73,4
12/08/2025;V;V;0,1362566;0,0202259;0,0197809;0,0187194;73,4
12/08/2025;V;V;0,1369367;0,0203638;0,0200139;0,0189856;73,4
12/08/2025;V;V;0,1377543;0,0205838;0,0202611;0,0193463;73,4
12/08/2025;V;V;0,1387155;0,0208215;0,0204378;0,0197612;73,4
12/08/2025;V;V;0,1414202;0,0210678;0,0206682;0,0202191;73,4
12/08/2025;V;V;0,1427161;0,0213368;0,0209431;0,0207835;73,4
12/08/2025;V;V;0,1442722;0,0216682;0,0213918;0,0214423;73,4
12/08/2025;V;V;0,146122;0,0220379;0,0218899;0,0222523;73,4
12/08/2025;V;V;0,1482844;0,0224751;0,022504;0,0231272;73,4
12/08/2025;V;V;0,1507968;0,0229724;0,0232009;0,0240813;73,4
12/08/2025;V;V;0,1537676;0,0235724;0,0240407;0,0250704;73,4
12/08/2025;V;V;0,1573742;0,02448;0,025177;0,0261875;73,4
11/08/2025;V;C;0,1601103;0,0254966;0,026328;0,0273335;73,4
11/08/2025;V;C;0,1642802;0,0265874;0,0274176;0,0285443;73,4
11/08/2025;V;C;0,1682536;0,027503;0,0283312;0,029726;73,4
11/08/2025;V;C;0,1718062;0,0284436;0,0293146;0,0309381;73,4
11/08/2025;V;C;0,1752429;0,0293494;0,0302948;0,0320383;73,4
11/08/2025;V;C;0,1784309;0,0302335;0,0311464;0,0330056;73,4
11/08/2025;V;C;0,1813633;0,0310094;0,0317928;0,0338986;73,4
11/08/2025;V;C;0,1840753;0,0317023;0,0323242;0,0347708;73,4
11/08/2025;C;C;0,1866007;0,032302;0,032807;0,035675;73,4
11/08/2025;C;C;0,1888895;0,0328305;0,0332097;0,0364451;73,4
11/08/2025;C;C;0,1908679;0,0332863;0,0335218;0,0370819;73,4
11/08/2025;C;C;0,1925648;0,0336407;0,033715;0,0375054;73,4
11/08/2025;C;C;0,1940995;0,0339221;0,033945;0,037846;73,4
11/08/2025;C;C;0,1955325;0,0341498;0,0342321;0,038081;73,4
11/08/2025;C;C;0,1963703;0,0344367;0,0344783;0,0382996;73,4
11/08/2025;C;C;0,1960364;0,0347654;0,0346148;0,0381553;73,4
11/08/2025;C;C;0,1946528;0,03514;0,0346651;0,0377019;73,4
11/08/2025;C;C;0,1924304;0,0355298;0,0346348;0,0367792;73,4
11/08/2025;C;C;0,1895388;0,035933;0,0346016;0,0356641;73,4
11/08/2025;C;C;0,1863223;0,0363757;0,0344799;0,0344517;73,4
11/08/2025;C;C;0,1830122;0,0366995;0,0343204;0,0333664;73,4
11/08/2025;C;C;0,179808;0,0369643;0,0341344;0,0324634;73,4
11/08/2025;C;C;0,1768239;0,0372475;0,0339624;0,0317021;73,4
11/08/2025;C;C;0,1741258;0,0377466;0,0338324;0,031032;73,4
11/08/2025;C;C;0,1717388;0,0382942;0,0337323;0,0304836;73,4
11/08/2025;C;C;0,1696351;0,038811;0,0336494;0,0300719;73,4
11/08/2025;C;C;0,1677844;0,0392005;0,0335947;0,0297462;73,4
11/08/2025;C;C;0,1661758;0,0396605;0,0335264;0,0295292;73,4
11/08/2025;C;C;0,1648193;0,0401163;0,0334869;0,0293576;73,4
11/08/2025;C;C;0,1636727;0,0405479;0,033487;0,0292655;73,4
11/08/2025;C;C;0,1627454;0,0408578;0,0335544;0,0292601;73,4
11/08/2025;C;C;0,1620392;0,0411902;0,0336831;0,0292996;73,4
11/08/2025;C;C;0,1615572;0,0415439;0,0338445;0,0294001;73,4
11/08/2025;C;C;0,1612863;0,0419502;0,0340641;0,0295161;73,4
11/08/2025;C;C;0,1611883;0,0423381;0,0343533;0,0297071;73,4
11/08/2025;C;C;0,1612104;0,042659;0,0346821;0,0299417;73,4
11/08/2025;C;C;0,1612566;0,0428814;0,034975;0,0301851;73,4
